Filename,Filename,Filename,Filename,Filename,Filename,H1c_mean,H1c_mean001,H1c_mean002,H1c_mean003,H1c_mean004,H1c_mean005,H1c_mean006,H1c_mean007,H1c_mean008,H1c_mean009,H2c_mean,H2c_mean001,H2c_mean002,H2c_mean003,H2c_mean004,H2c_mean005,H2c_mean006,H2c_mean007,H2c_mean008,H2c_mean009,H4c_mean,H4c_mean001,H4c_mean002,H4c_mean003,H4c_mean004,H4c_mean005,H4c_mean006,H4c_mean007,H4c_mean008,H4c_mean009,A1c_mean,A1c_mean001,A1c_mean002,A1c_mean003,A1c_mean004,A1c_mean005,A1c_mean006,A1c_mean007,A1c_mean008,A1c_mean009,A2c_mean,A2c_mean001,A2c_mean002,A2c_mean003,A2c_mean004,A2c_mean005,A2c_mean006,A2c_mean007,A2c_mean008,A2c_mean009,A3c_mean,A3c_mean001,A3c_mean002,A3c_mean003,A3c_mean004,A3c_mean005,A3c_mean006,A3c_mean007,A3c_mean008,A3c_mean009,H1H2c_mean,H1H2c_mean001,H1H2c_mean002,H1H2c_mean003,H1H2c_mean004,H1H2c_mean005,H1H2c_mean006,H1H2c_mean007,H1H2c_mean008,H1H2c_mean009,H2H4c_mean,H2H4c_mean001,H2H4c_mean002,H2H4c_mean003,H2H4c_mean004,H2H4c_mean005,H2H4c_mean006,H2H4c_mean007,H2H4c_mean008,H2H4c_mean009,H1A1c_mean,H1A1c_mean001,H1A1c_mean002,H1A1c_mean003,H1A1c_mean004,H1A1c_mean005,H1A1c_mean006,H1A1c_mean007,H1A1c_mean008,H1A1c_mean009,H1A2c_mean,H1A2c_mean001,H1A2c_mean002,H1A2c_mean003,H1A2c_mean004,H1A2c_mean005,H1A2c_mean006,H1A2c_mean007,H1A2c_mean008,H1A2c_mean009,H1A3c_mean,H1A3c_mean001,H1A3c_mean002,H1A3c_mean003,H1A3c_mean004,H1A3c_mean005,H1A3c_mean006,H1A3c_mean007,H1A3c_mean008,H1A3c_mean009,CPP_mean,CPP_mean001,CPP_mean002,CPP_mean003,CPP_mean004,CPP_mean005,CPP_mean006,CPP_mean007,CPP_mean008,CPP_mean009,Energy_mean,Energy_mean001,Energy_mean002,Energy_mean003,Energy_mean004,Energy_mean005,Energy_mean006,Energy_mean007,Energy_mean008,Energy_mean009,HNR05_mean,HNR05_mean001,HNR05_mean002,HNR05_mean003,HNR05_mean004,HNR05_mean005,HNR05_mean006,HNR05_mean007,HNR05_mean008,HNR05_mean009,HNR15_mean,HNR15_mean001,HNR15_mean002,HNR15_mean003,HNR15_mean004,HNR15_mean005,HNR15_mean006,HNR15_mean007,HNR15_mean008,HNR15_mean009,HNR25_mean,HNR25_mean001,HNR25_mean002,HNR25_mean003,HNR25_mean004,HNR25_mean005,HNR25_mean006,HNR25_mean007,HNR25_mean008,HNR25_mean009,HNR35_mean,HNR35_mean001,HNR35_mean002,HNR35_mean003,HNR35_mean004,HNR35_mean005,HNR35_mean006,HNR35_mean007,HNR35_mean008,HNR35_mean009,SHR_mean,SHR_mean001,SHR_mean002,SHR_mean003,SHR_mean004,SHR_mean005,SHR_mean006,SHR_mean007,SHR_mean008,SHR_mean009,H1u_mean,H1u_mean001,H1u_mean002,H1u_mean003,H1u_mean004,H1u_mean005,H1u_mean006,H1u_mean007,H1u_mean008,H1u_mean009,H2u_mean,H2u_mean001,H2u_mean002,H2u_mean003,H2u_mean004,H2u_mean005,H2u_mean006,H2u_mean007,H2u_mean008,H2u_mean009,H4u_mean,H4u_mean001,H4u_mean002,H4u_mean003,H4u_mean004,H4u_mean005,H4u_mean006,H4u_mean007,H4u_mean008,H4u_mean009,A1u_mean,A1u_mean001,A1u_mean002,A1u_mean003,A1u_mean004,A1u_mean005,A1u_mean006,A1u_mean007,A1u_mean008,A1u_mean009,A2u_mean,A2u_mean001,A2u_mean002,A2u_mean003,A2u_mean004,A2u_mean005,A2u_mean006,A2u_mean007,A2u_mean008,A2u_mean009,A3u_mean,A3u_mean001,A3u_mean002,A3u_mean003,A3u_mean004,A3u_mean005,A3u_mean006,A3u_mean007,A3u_mean008,A3u_mean009,H1H2u_mean,H1H2u_mean001,H1H2u_mean002,H1H2u_mean003,H1H2u_mean004,H1H2u_mean005,H1H2u_mean006,H1H2u_mean007,H1H2u_mean008,H1H2u_mean009,H2H4u_mean,H2H4u_mean001,H2H4u_mean002,H2H4u_mean003,H2H4u_mean004,H2H4u_mean005,H2H4u_mean006,H2H4u_mean007,H2H4u_mean008,H2H4u_mean009,H1A1u_mean,H1A1u_mean001,H1A1u_mean002,H1A1u_mean003,H1A1u_mean004,H1A1u_mean005,H1A1u_mean006,H1A1u_mean007,H1A1u_mean008,H1A1u_mean009,H1A2u_mean,H1A2u_mean001,H1A2u_mean002,H1A2u_mean003,H1A2u_mean004,H1A2u_mean005,H1A2u_mean006,H1A2u_mean007,H1A2u_mean008,H1A2u_mean009,H1A3u_mean,H1A3u_mean001,H1A3u_mean002,H1A3u_mean003,H1A3u_mean004,H1A3u_mean005,H1A3u_mean006,H1A3u_mean007,H1A3u_mean008,H1A3u_mean009,strF0_mean,strF0_mean001,strF0_mean002,strF0_mean003,strF0_mean004,strF0_mean005,strF0_mean006,strF0_mean007,strF0_mean008,strF0_mean009,sF0_mean,sF0_mean001,sF0_mean002,sF0_mean003,sF0_mean004,sF0_mean005,sF0_mean006,sF0_mean007,sF0_mean008,sF0_mean009,pF0_mean,pF0_mean001,pF0_mean002,pF0_mean003,pF0_mean004,pF0_mean005,pF0_mean006,pF0_mean007,pF0_mean008,pF0_mean009,shrF0_mean,shrF0_mean001,shrF0_mean002,shrF0_mean003,shrF0_mean004,shrF0_mean005,shrF0_mean006,shrF0_mean007,shrF0_mean008,shrF0_mean009,oF0_mean,oF0_mean001,oF0_mean002,oF0_mean003,oF0_mean004,oF0_mean005,oF0_mean006,oF0_mean007,oF0_mean008,oF0_mean009,sF1_mean,sF1_mean001,sF1_mean002,sF1_mean003,sF1_mean004,sF1_mean005,sF1_mean006,sF1_mean007,sF1_mean008,sF1_mean009,sF2_mean,sF2_mean001,sF2_mean002,sF2_mean003,sF2_mean004,sF2_mean005,sF2_mean006,sF2_mean007,sF2_mean008,sF2_mean009,sF3_mean,sF3_mean001,sF3_mean002,sF3_mean003,sF3_mean004,sF3_mean005,sF3_mean006,sF3_mean007,sF3_mean008,sF3_mean009,sF4_mean,sF4_mean001,sF4_mean002,sF4_mean003,sF4_mean004,sF4_mean005,sF4_mean006,sF4_mean007,sF4_mean008,sF4_mean009,pF1_mean,pF1_mean001,pF1_mean002,pF1_mean003,pF1_mean004,pF1_mean005,pF1_mean006,pF1_mean007,pF1_mean008,pF1_mean009,pF2_mean,pF2_mean001,pF2_mean002,pF2_mean003,pF2_mean004,pF2_mean005,pF2_mean006,pF2_mean007,pF2_mean008,pF2_mean009,pF3_mean,pF3_mean001,pF3_mean002,pF3_mean003,pF3_mean004,pF3_mean005,pF3_mean006,pF3_mean007,pF3_mean008,pF3_mean009,pF4_mean,pF4_mean001,pF4_mean002,pF4_mean003,pF4_mean004,pF4_mean005,pF4_mean006,pF4_mean007,pF4_mean008,pF4_mean009,oF1_mean,oF1_mean001,oF1_mean002,oF1_mean003,oF1_mean004,oF1_mean005,oF1_mean006,oF1_mean007,oF1_mean008,oF1_mean009,oF2_mean,oF2_mean001,oF2_mean002,oF2_mean003,oF2_mean004,oF2_mean005,oF2_mean006,oF2_mean007,oF2_mean008,oF2_mean009,oF3_mean,oF3_mean001,oF3_mean002,oF3_mean003,oF3_mean004,oF3_mean005,oF3_mean006,oF3_mean007,oF3_mean008,oF3_mean009,oF4_mean,oF4_mean001,oF4_mean002,oF4_mean003,oF4_mean004,oF4_mean005,oF4_mean006,oF4_mean007,oF4_mean008,oF4_mean009,sB1_mean,sB1_mean001,sB1_mean002,sB1_mean003,sB1_mean004,sB1_mean005,sB1_mean006,sB1_mean007,sB1_mean008,sB1_mean009,sB2_mean,sB2_mean001,sB2_mean002,sB2_mean003,sB2_mean004,sB2_mean005,sB2_mean006,sB2_mean007,sB2_mean008,sB2_mean009,sB3_mean,sB3_mean001,sB3_mean002,sB3_mean003,sB3_mean004,sB3_mean005,sB3_mean006,sB3_mean007,sB3_mean008,sB3_mean009,sB4_mean,sB4_mean001,sB4_mean002,sB4_mean003,sB4_mean004,sB4_mean005,sB4_mean006,sB4_mean007,sB4_mean008,sB4_mean009,oB1_mean,oB1_mean001,oB1_mean002,oB1_mean003,oB1_mean004,oB1_mean005,oB1_mean006,oB1_mean007,oB1_mean008,oB1_mean009,oB2_mean,oB2_mean001,oB2_mean002,oB2_mean003,oB2_mean004,oB2_mean005,oB2_mean006,oB2_mean007,oB2_mean008,oB2_mean009,oB3_mean,oB3_mean001,oB3_mean002,oB3_mean003,oB3_mean004,oB3_mean005,oB3_mean006,oB3_mean007,oB3_mean008,oB3_mean009,oB4_mean,oB4_mean001,oB4_mean002,oB4_mean003,oB4_mean004,oB4_mean005,oB4_mean006,oB4_mean007,oB4_mean008,oB4_mean009,
pure_tone.mat,
